id,iddep,nom,dep,resp,primer-nombre,nombre-medio,apellido-catalan,centres-cp,centres-com,centres-pob
12960,1103,Biblioteca de l'Institut Universitari d'Història Jaume Vicens i Vives (UPF),Departament d'Economia i Coneixement,null,null,,,8005,Barcelonès,Barcelona
12957,1103,Biblioteca de la Rambla (UPF),Departament d'Economia i Coneixement,null,null,,,8002,Barcelonès,Barcelona
6489,13760,Biblioteca del Centre de Coneixement de la Seguretat (CCS),Departament d'Interior,Elisabet Calatayud i Bassols,Elisabet,,Calatayud,8100,Vallès Oriental,Mollet del Vallès
12959,1103,Biblioteca del Mar (UPF),Departament d'Economia i Coneixement,null,null,,,8003,Barcelonès,Barcelona
5190,13757,Biblioteca i Centre de Documentació,Departament de Justícia,null,null,,,8010,Barcelonès,Barcelona
717,13760,Biblioteca i Documentació,Departament d'Interior,Lourdes Vivó Boada,Lourdes,Vivó,Boada,8009,Barcelonès,Barcelona
14428,3392,Borsa Habitatge Badalona,Departament de Territori i Sostenibilitat,null,null,,,8912,Barcelonès,Badalona
18938,3392,Borsa Habitatge Balaguer,Departament de Territori i Sostenibilitat,null,null,,,25600,Noguera,Balaguer
18283,3392,Borsa Habitatge Banyoles - Pla de l'Estany,Departament de Territori i Sostenibilitat,null,null,,,17820,Pla de l'Estany,Banyoles
18925,3392,Borsa Habitatge Barberà del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8210,Vallès Occidental,Barberà del Vallès
6785,3392,Borsa Habitatge Barcelona,Departament de Territori i Sostenibilitat,null,null,,,8018,Barcelonès,Barcelona
18918,3392,Borsa Habitatge Berga,Departament de Territori i Sostenibilitat,null,null,,,8600,Berguedà,Berga
15511,3392,Borsa Habitatge Blanes,Departament de Territori i Sostenibilitat,null,null,,,17300,Selva,Blanes
,,,,,,,,17300,Selva,Blanes
18929,3392,Borsa Habitatge Caldes de Montbui,Departament de Territori i Sostenibilitat,null,null,,,8140,Vallès Oriental,Caldes de Montbui
18920,3392,Borsa Habitatge Calella de Mar,Departament de Territori i Sostenibilitat,null,null,,,8370,Maresme,Calella
14431,3392,Borsa Habitatge Cambrils,Departament de Territori i Sostenibilitat,null,null,,,43850,Baix Camp,Cambrils
18926,3392,Borsa Habitatge Castellar del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8211,Vallès Occidental,Castellar del Vallès
15591,3392,Borsa Habitatge Castellbisbal,Departament de Territori i Sostenibilitat,null,null,,,8755,Vallès Occidental,Castellbisbal
18913,3392,Borsa Habitatge Castelldefels,Departament de Territori i Sostenibilitat,null,null,,,8860,Baix Llobregat,Castelldefels
18282,3392,Borsa Habitatge Cerdanya,Departament de Territori i Sostenibilitat,null,null,,,17520,Cerdanya,Puigcerdà
14432,3392,Borsa Habitatge Cerdanyola del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8290,Vallès Occidental,Cerdanyola del Vallès
18940,3392,Borsa Habitatge Cervera,Departament de Territori i Sostenibilitat,null,null,,,25200,Segarra,Cervera
18012,3392,Borsa Habitatge Consell Comarcal Alt Camp,Departament de Territori i Sostenibilitat,null,null,,,43800,Alt Camp,Valls
18932,3392,Borsa Habitatge Consell Comarcal Alt Empordà,Departament de Territori i Sostenibilitat,null,null,,,17600,Alt Empordà,Figueres
15234,3392,Borsa Habitatge Consell Comarcal Alt Penedès,Departament de Territori i Sostenibilitat,null,null,,,8720,Alt Penedès,Vilafranca del Penedès
17476,3392,Borsa Habitatge Consell Comarcal Alta Ribagorça,Departament de Territori i Sostenibilitat,null,null,,,25520,Alta Ribagorça,El Pont de Suert
16766,3392,Borsa Habitatge Consell Comarcal Anoia,Departament de Territori i Sostenibilitat,null,null,,,8700,Anoia,Igualada
14440,3392,Borsa Habitatge Consell Comarcal Baix Camp,Departament de Territori i Sostenibilitat,null,null,,,43202,Baix Camp,Reus
18942,3392,Borsa Habitatge Consell Comarcal Baix Ebre,Departament de Territori i Sostenibilitat,null,null,,,43500,Baix Ebre,Tortosa
14442,3392,Borsa Habitatge Consell Comarcal Baix Empordà,Departament de Territori i Sostenibilitat,null,null,,,17100,Baix Empordà,La Bisbal d'Empordà
18011,3392,Borsa Habitatge Consell Comarcal Baix Penedès,Departament de Territori i Sostenibilitat,null,null,,,43700,Baix Penedès,El Vendrell
18917,3392,Borsa Habitatge Consell Comarcal Berguedà,Departament de Territori i Sostenibilitat,null,null,,,8600,Berguedà,Berga
15782,3392,Borsa Habitatge Consell Comarcal Conca de Barberà,Departament de Territori i Sostenibilitat,null,null,,,43400,Conca de Barberà,Montblanc
15783,3392,Borsa Habitatge Consell Comarcal Garraf,Departament de Territori i Sostenibilitat,null,null,,,8800,Garraf,Vilanova i la Geltrú
18935,3392,Borsa Habitatge Consell Comarcal Gironès,Departament de Territori i Sostenibilitat,null,null,,,17003,Gironès,Girona
15347,3392,Borsa Habitatge Consell Comarcal Maresme,Departament de Territori i Sostenibilitat,null,null,,,8301,Maresme,Mataró
14449,3392,Borsa Habitatge Consell Comarcal Montsià,Departament de Territori i Sostenibilitat,null,null,,,43870,Montsià,Amposta
17477,3392,Borsa Habitatge Consell Comarcal Noguera,Departament de Territori i Sostenibilitat,null,null,,,25600,Noguera,Balaguer
18943,3392,Borsa Habitatge Consell Comarcal Osona,Departament de Territori i Sostenibilitat,null,null,,,8500,Osona,Vic
18944,3392,Borsa Habitatge Consell Comarcal Pallars Jussà,Departament de Territori i Sostenibilitat,null,null,,,25620,Pallars Jussà,Tremp
18280,3392,Borsa Habitatge Consell Comarcal Pallars Sobirà,Departament de Territori i Sostenibilitat,null,null,,,25560,Pallars Sobirà,Sort
18281,3392,Borsa Habitatge Consell Comarcal Pla d'Urgell,Departament de Territori i Sostenibilitat,null,null,,,25230,Pla d'Urgell,Mollerussa
18013,3392,Borsa Habitatge Consell Comarcal Priorat,Departament de Territori i Sostenibilitat,null,null,,,43730,Priorat,Falset
17436,3392,Borsa Habitatge Consell Comarcal Ribera d'Ebre,Departament de Territori i Sostenibilitat,null,null,,,43740,Ribera d'Ebre,Móra d'Ebre
18020,3392,Borsa Habitatge Consell Comarcal Selva,Departament de Territori i Sostenibilitat,null,null,,,17430,Selva,Santa Coloma de Farners
18010,3392,Borsa Habitatge Consell Comarcal Tarragonès,Departament de Territori i Sostenibilitat,null,null,,,43003,Tarragonès,Tarragona
17435,3392,Borsa Habitatge Consell Comarcal Terra Alta,Departament de Territori i Sostenibilitat,null,null,,,43780,Terra Alta,Gandesa
17474,3392,Borsa Habitatge Consell Comarcal Vall d'Aran,Departament de Territori i Sostenibilitat,null,null,,,25530,Vielha e Mijaran,Vielha
18912,3392,Borsa Habitatge Consorci del Moianès,Departament de Territori i Sostenibilitat,null,null,,,8180,Bages,Moià
15784,3392,Borsa Habitatge Cornellà de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8940,Baix Llobregat,Cornellà de Llobregat
18922,3392,Borsa Habitatge El Masnou,Departament de Territori i Sostenibilitat,null,null,,,8320,Maresme,El Masnou
15004,3392,Borsa Habitatge El Prat de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8820,Baix Llobregat,El Prat de Llobregat
18914,3392,Borsa Habitatge Gavà,Departament de Territori i Sostenibilitat,null,null,,,8850,Baix Llobregat,Gavà
14433,3392,Borsa Habitatge Girona,Departament de Territori i Sostenibilitat,null,null,,,17004,Gironès,Girona
14437,3392,Borsa Habitatge Granollers,Departament de Territori i Sostenibilitat,null,null,,,8401,Vallès Oriental,Granollers
18947,3392,Borsa Habitatge Igualada,Departament de Territori i Sostenibilitat,null,null,,,8700,Anoia,Igualada
14429,3392,Borsa Habitatge L'Hospitalet de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8904,Barcelonès,L'Hospitalet de Llobregat
15030,3392,Borsa Habitatge La Seu d'Urgell,Departament de Territori i Sostenibilitat,null,null,,,25700,Alt Urgell,La Seu d'Urgell
17478,3392,Borsa Habitatge Les Borges Blanques,Departament de Territori i Sostenibilitat,null,null,,,25400,Garrigues,Les Borges Blanques
15348,3392,Borsa Habitatge Lleida,Departament de Territori i Sostenibilitat,null,null,,,25002,Segrià,Lleida
,,,,,,,,25002,Segrià,Lleida
18937,3392,Borsa Habitatge Lloret de Mar,Departament de Territori i Sostenibilitat,null,null,,,17310,Selva,Lloret de Mar
18921,3392,Borsa Habitatge Malgrat de Mar,Departament de Territori i Sostenibilitat,null,null,,,8380,Maresme,Malgrat de Mar
15349,3392,Borsa Habitatge Mancomunitat La Plana,Departament de Territori i Sostenibilitat,null,null,,,8519,Osona,Malla
17186,3392,Borsa Habitatge Manlleu,Departament de Territori i Sostenibilitat,null,null,,,8560,Osona,Manlleu
14554,3392,Borsa Habitatge Manresa,Departament de Territori i Sostenibilitat,null,null,,,8241,Bages,Manresa
18284,3392,Borsa Habitatge Martorell,Departament de Territori i Sostenibilitat,null,null,,,8760,Baix Llobregat,Martorell
14438,3392,Borsa Habitatge Mataró,Departament de Territori i Sostenibilitat,null,null,,,8302,Maresme,Mataró
15029,3392,Borsa Habitatge Molins de Rei,Departament de Territori i Sostenibilitat,null,null,,,8750,Baix Llobregat,Molins de Rei
,,,,,,,,8620,Baix Llobregat,Sant Vicenç dels Horts
18939,3392,Borsa Habitatge Mollerussa,Departament de Territori i Sostenibilitat,null,null,,,25230,Pla d'Urgell,Mollerussa
14439,3392,Borsa Habitatge Mollet del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8100,Vallès Oriental,Mollet del Vallès
15636,3392,Borsa Habitatge Montcada i Reixac,Departament de Territori i Sostenibilitat,null,null,,,8110,Vallès Occidental,Montcada i Reixac
18930,3392,Borsa Habitatge Montornès,Departament de Territori i Sostenibilitat,null,null,,,8170,Vallès Oriental,Montornès del Vallès
18915,3392,Borsa Habitatge Olesa de Montserrat,Departament de Territori i Sostenibilitat,null,null,,,8640,Baix Llobregat,Olesa de Montserrat
14435,3392,Borsa Habitatge Olot,Departament de Territori i Sostenibilitat,null,null,,,17800,Garrotxa,Olot
18933,3392,Borsa Habitatge Palafrugell,Departament de Territori i Sostenibilitat,null,null,,,17200,Baix Empordà,Palafrugell
18931,3392,"Borsa Habitatge Parets, Montmeló",Departament de Territori i Sostenibilitat,null,null,,,8150,Vallès Oriental,Parets del Vallès
18923,3392,Borsa Habitatge Premià de Mar,Departament de Territori i Sostenibilitat,null,null,,,8330,Maresme,Premià de Mar
18946,3392,Borsa Habitatge Reus,Departament de Territori i Sostenibilitat,null,null,,,43201,Baix Camp,Reus
17139,3392,Borsa Habitatge Ripoll,Departament de Territori i Sostenibilitat,null,null,,,17500,Ripollès,Ripoll
14441,3392,Borsa Habitatge Rubí,Departament de Territori i Sostenibilitat,null,null,,,8191,Vallès Occidental,Rubí
18927,3392,Borsa Habitatge Sabadell,Departament de Territori i Sostenibilitat,null,null,,,8202,Vallès Occidental,Sabadell
18936,3392,Borsa Habitatge Salt,Departament de Territori i Sostenibilitat,null,null,,,17190,Gironès,Salt
14454,3392,Borsa Habitatge Sant Adrià de Besòs,Departament de Territori i Sostenibilitat,null,null,,,8930,Barcelonès,Sant Adrià de Besòs
15115,3392,Borsa Habitatge Sant Boi de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8830,Baix Llobregat,Sant Boi de Llobregat
,,,,,,,,8830,Baix Llobregat,Sant Boi de Llobregat
17188,3392,Borsa Habitatge Sant Celoni,Departament de Territori i Sostenibilitat,null,null,,,8470,Vallès Oriental,Sant Celoni
15390,3392,Borsa Habitatge Sant Cugat del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8172,Vallès Occidental,Sant Cugat del Vallès
18934,3392,Borsa Habitatge Sant Feliu de Guíxols,Departament de Territori i Sostenibilitat,null,null,,,17220,Baix Empordà,Sant Feliu de Guíxols
15544,3392,Borsa Habitatge Sant Feliu de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8980,Baix Llobregat,Sant Feliu de Llobregat
18916,3392,Borsa Habitatge Sant Joan Despí,Departament de Territori i Sostenibilitat,null,null,,,8970,Baix Llobregat,Sant Joan Despí
14430,3392,Borsa Habitatge Santa Coloma de Gramenet,Departament de Territori i Sostenibilitat,null,null,,,8923,Barcelonès,Santa Coloma de Gramenet
18928,3392,Borsa Habitatge Santa Perpètua de la Mogoda,Departament de Territori i Sostenibilitat,null,null,,,8130,Vallès Occidental,Santa Perpètua de Mogoda
17475,3392,Borsa Habitatge Segarra,Departament de Territori i Sostenibilitat,null,null,,,25200,Segarra,Cervera
17479,3392,Borsa Habitatge Solsona,Departament de Territori i Sostenibilitat,null,null,,,25280,Solsonès,Solsona
18941,3392,Borsa Habitatge Tarragona,Departament de Territori i Sostenibilitat,null,null,,,43003,Tarragonès,Tarragona
14443,3392,Borsa Habitatge Terrassa,Departament de Territori i Sostenibilitat,null,null,,,8221,Vallès Occidental,Terrassa
18924,3392,Borsa Habitatge Torelló,Departament de Territori i Sostenibilitat,null,null,,,8570,Osona,Torelló
14450,3392,Borsa Habitatge Tortosa,Departament de Territori i Sostenibilitat,null,null,,,43500,Baix Ebre,Tortosa
15005,3392,Borsa Habitatge Tremp,Departament de Territori i Sostenibilitat,null,null,,,25620,Pallars Jussà,Tremp
15114,3392,Borsa Habitatge Tàrrega,Departament de Territori i Sostenibilitat,null,null,,,25300,Urgell,Tàrrega
18945,3392,Borsa Habitatge Valls,Departament de Territori i Sostenibilitat,null,null,,,43800,Alt Camp,Valls
17187,3392,Borsa Habitatge Vic,Departament de Territori i Sostenibilitat,null,null,,,8500,Osona,Vic
16788,3392,Borsa Habitatge Vila-seca,Departament de Territori i Sostenibilitat,null,null,,,43480,Tarragonès,Vila-seca
14444,3392,Borsa Habitatge Viladecans,Departament de Territori i Sostenibilitat,null,null,,,8840,Baix Llobregat,Viladecans
15113,3392,Borsa Habitatge Vilafranca del Penedès,Departament de Territori i Sostenibilitat,null,null,,,8720,Alt Penedès,Vilafranca del Penedès
18919,3392,Borsa Habitatge Vilanova i la Geltrú,Departament de Territori i Sostenibilitat,null,null,,,8800,Garraf,Vilanova i la Geltrú
4161,3392,Botiga de l'Institut Cartogràfic de Catalunya a Barcelona,Departament de Territori i Sostenibilitat,null,null,,,8038,Barcelonès,Barcelona
13866,655,CATCert - Agència Catalana de Certificació,Departament de Governació i Relacions Institucionals,Àlex Pèlach i Pàniker,Àlex,,Pèlach,8018,Barcelonès,Barcelona
13595,1599,CFTE Escola Pia de Catalunya,Departament d'Ensenyament,null,null,,,8017,Barcelonès,Barcelona
12628,6581,Caixa,Parlament de Catalunya,null,null,,,8003,Barcelonès,Barcelona
6769,1103,Caixa General de Dipòsits,Departament d'Economia i Coneixement,null,null,,,8010,Barcelonès,Barcelona
6773,1103,Caixa General de Dipòsits dels Serveis Territorials a Girona,Departament d'Economia i Coneixement,null,null,,,17002,Gironès,Girona
6772,1103,Caixa General de Dipòsits dels Serveis Territorials a Lleida,Departament d'Economia i Coneixement,null,null,,,25003,Segrià,Lleida
6771,1103,Caixa General de Dipòsits dels Serveis Territorials a Tarragona,Departament d'Economia i Coneixement,null,null,,,43002,Tarragonès,Tarragona
17684,13757,Calafell. Servei d'Informació Mediadora (SIM) de l'Ajuntament,Departament de Justícia,null,null,,,43820,Baix Penedès,Calafell
5726,15638,Cambra Oficial de Comerç i Indústria de Lleida,Departament d'Empresa i Ocupació,Joan Simó i Burgués,Joan,,Simó,25007,Segrià,Lleida
5720,15638,Cambra Oficial de Comerç i Indústria de Manresa,Departament d'Empresa i Ocupació,Manel Rosell i Martí,Manel,,Rosell,8241,Bages,Manresa
5721,15638,Cambra Oficial de Comerç i Indústria de Sabadell,Departament d'Empresa i Ocupació,Antoni Maria Brunet i Berch,Antoni,Maria,Brunet,8206,Vallès Occidental,Sabadell
5722,15638,Cambra Oficial de Comerç i Indústria de Terrassa,Departament d'Empresa i Ocupació,Marià Gali i Segués,Marià,,Gali,8224,Vallès Occidental,Terrassa
5727,15638,Cambra Oficial de Comerç i Indústria de Tàrrega,Departament d'Empresa i Ocupació,Sílvia Falip i Toló,Sílvia,,Falip,25300,Urgell,Tàrrega
5731,15638,Cambra Oficial de Comerç i Indústria de Valls,Departament d'Empresa i Ocupació,Marcel·lí Morera i Figuerola,Marcel·lí,,Morera,43800,Alt Camp,Valls
5708,15638,"Cambra Oficial de Comerç, Indústria i Navegació de Barcelona",Departament d'Empresa i Ocupació,Miquel Valls Maseda,Miquel,Valls,Maseda,8006,Barcelonès,Barcelona
5723,15638,"Cambra Oficial de Comerç, Indústria i Navegació de Girona",Departament d'Empresa i Ocupació,Domènec Espadalé i Vergés,Domènec,,Espadalé,17001,Gironès,Girona
5724,15638,"Cambra Oficial de Comerç, Indústria i Navegació de Palamós",Departament d'Empresa i Ocupació,Xavier Ribera i Serra,Xavier,,Ribera,17230,Baix Empordà,Palamós
5729,15638,"Cambra Oficial de Comerç, Indústria i Navegació de Reus",Departament d'Empresa i Ocupació,Isaac Sanromà i Ortega,Isaac,,Sanromà,43201,Baix Camp,Reus
5725,15638,"Cambra Oficial de Comerç, Indústria i Navegació de Sant Feliu de Guíxols",Departament d'Empresa i Ocupació,Joan Puig i Valls,Joan,,Puig,17220,Baix Empordà,Sant Feliu de Guíxols
5728,15638,"Cambra Oficial de Comerç, Indústria i Navegació de Tarragona",Departament d'Empresa i Ocupació,Albert Abelló i Hierro,Albert,,Abelló,43003,Tarragonès,Tarragona
5730,15638,"Cambra Oficial de Comerç, Indústria i Navegació de Tortosa",Departament d'Empresa i Ocupació,José Luís Mora i Bertomeu,José,Luís,Mora,43500,Baix Ebre,Tortosa
5711,15638,"Cambra de Comerç, Indústria i Navegació de Barcelona (Delegació a Badalona)",Departament d'Empresa i Ocupació,Satur Narbón i Aragall,Satur,,Narbón,8915,Barcelonès,Badalona
5712,15638,"Cambra de Comerç, Indústria i Navegació de Barcelona (Delegació a Berga)",Departament d'Empresa i Ocupació,Enric Montanyà i Tristany,Enric,,Montanyà,8600,Berguedà,Berga
5713,15638,"Cambra de Comerç, Indústria i Navegació de Barcelona (Delegació a Granollers)",Departament d'Empresa i Ocupació,Pepita Maymó i Cirera,Pepita,,Maymó,8400,Vallès Oriental,Granollers
5714,15638,"Cambra de Comerç, Indústria i Navegació de Barcelona (Delegació a Igualada)",Departament d'Empresa i Ocupació,Josep Vallès i Colom,Josep,,Vallès,8700,Anoia,Igualada
