id,iddep,nom,dep,resp,primer-nombre,nombre-medio,apellido-catalan,centres-cp,centres-com,centres-pob,iddep-scraped
2782,2221,Biblioteca Pública de Titularitat Estatal a Catalunya de Tarragona,Departament de Cultura,Dolors Saumell Calaf,Dolors,Saumell,Calaf,43001,Tarragonès,Tarragona,2350
171,1103,Biblioteca Universitària (UB),Departament d'Economia i Coneixement,null,null,,,8028,Barcelonès,Barcelona,164
12437,2221,Biblioteca central del Departament de Cultura,Departament de Cultura,null,null,,,8002,Barcelonès,Barcelona,2256
2407,2221,Biblioteca de Catalunya,Departament de Cultura,Eugènia Serra Aranda,Eugènia,Serra,Aranda,8001,Barcelonès,Barcelona,2284
,,,,,,,,8011,Barcelonès,Barcelona,
6942,2221,Biblioteca de Cinema,Departament de Cultura,null,null,,,8001,Barcelonès,Barcelona,12879
10906,15638,Biblioteca de Comerç i Turisme,Departament d'Empresa i Ocupació,Concepción  González i Tascón,Concepción,,González,8008,Barcelonès,Barcelona,13856
12958,1103,Biblioteca de França (UPF),Departament d'Economia i Coneixement,null,null,,,8003,Barcelonès,Barcelona,373
598,655,Biblioteca de l'Escola d'Administració Pública,Departament de Governació i Relacions Institucionals,Lluís Coll i Taberner,Lluís,,Coll,8010,Barcelonès,Barcelona,12728
2641,6,Biblioteca de l'Esport,Departament de la Presidència,Maria Lluïsa Berasategui,Maria,Lluïsa,Berasategui,8950,Baix Llobregat,Esplugues de Llobregat,2558
12960,1103,Biblioteca de l'Institut Universitari d'Història Jaume Vicens i Vives (UPF),Departament d'Economia i Coneixement,null,null,,,8005,Barcelonès,Barcelona,373
12957,1103,Biblioteca de la Rambla (UPF),Departament d'Economia i Coneixement,null,null,,,8002,Barcelonès,Barcelona,373
6489,13760,Biblioteca del Centre de Coneixement de la Seguretat (CCS),Departament d'Interior,Elisabet Calatayud i Bassols,Elisabet,,Calatayud,8100,Vallès Oriental,Mollet del Vallès,858
12959,1103,Biblioteca del Mar (UPF),Departament d'Economia i Coneixement,null,null,,,8003,Barcelonès,Barcelona,373
5190,13757,Biblioteca i Centre de Documentació,Departament de Justícia,null,null,,,8010,Barcelonès,Barcelona,5179
717,13760,Biblioteca i Documentació,Departament d'Interior,Lourdes Vivó Boada,Lourdes,Vivó,Boada,8009,Barcelonès,Barcelona,15614
14428,3392,Borsa Habitatge Badalona,Departament de Territori i Sostenibilitat,null,null,,,8912,Barcelonès,Badalona,id-2000751662
18938,3392,Borsa Habitatge Balaguer,Departament de Territori i Sostenibilitat,null,null,,,25600,Noguera,Balaguer,id-2000751662
18283,3392,Borsa Habitatge Banyoles - Pla de l'Estany,Departament de Territori i Sostenibilitat,null,null,,,17820,Pla de l'Estany,Banyoles,id-2000751662
18925,3392,Borsa Habitatge Barberà del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8210,Vallès Occidental,Barberà del Vallès,id-2000751662
6785,3392,Borsa Habitatge Barcelona,Departament de Territori i Sostenibilitat,null,null,,,8018,Barcelonès,Barcelona,id-2000751662
18918,3392,Borsa Habitatge Berga,Departament de Territori i Sostenibilitat,null,null,,,8600,Berguedà,Berga,id-2000751662
15511,3392,Borsa Habitatge Blanes,Departament de Territori i Sostenibilitat,null,null,,,17300,Selva,Blanes,id-2000751662
,,,,,,,,17300,Selva,Blanes,
18929,3392,Borsa Habitatge Caldes de Montbui,Departament de Territori i Sostenibilitat,null,null,,,8140,Vallès Oriental,Caldes de Montbui,id-2000751662
18920,3392,Borsa Habitatge Calella de Mar,Departament de Territori i Sostenibilitat,null,null,,,8370,Maresme,Calella,id-2000751662
14431,3392,Borsa Habitatge Cambrils,Departament de Territori i Sostenibilitat,null,null,,,43850,Baix Camp,Cambrils,id-2000751662
18926,3392,Borsa Habitatge Castellar del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8211,Vallès Occidental,Castellar del Vallès,id-2000751662
15591,3392,Borsa Habitatge Castellbisbal,Departament de Territori i Sostenibilitat,null,null,,,8755,Vallès Occidental,Castellbisbal,id-2000751662
18913,3392,Borsa Habitatge Castelldefels,Departament de Territori i Sostenibilitat,null,null,,,8860,Baix Llobregat,Castelldefels,id-2000751662
18282,3392,Borsa Habitatge Cerdanya,Departament de Territori i Sostenibilitat,null,null,,,17520,Cerdanya,Puigcerdà,id-2000751662
14432,3392,Borsa Habitatge Cerdanyola del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8290,Vallès Occidental,Cerdanyola del Vallès,id-2000751662
18940,3392,Borsa Habitatge Cervera,Departament de Territori i Sostenibilitat,null,null,,,25200,Segarra,Cervera,id-2000751662
18012,3392,Borsa Habitatge Consell Comarcal Alt Camp,Departament de Territori i Sostenibilitat,null,null,,,43800,Alt Camp,Valls,id-2000751662
18932,3392,Borsa Habitatge Consell Comarcal Alt Empordà,Departament de Territori i Sostenibilitat,null,null,,,17600,Alt Empordà,Figueres,id-2000751662
15234,3392,Borsa Habitatge Consell Comarcal Alt Penedès,Departament de Territori i Sostenibilitat,null,null,,,8720,Alt Penedès,Vilafranca del Penedès,id-2000751662
17476,3392,Borsa Habitatge Consell Comarcal Alta Ribagorça,Departament de Territori i Sostenibilitat,null,null,,,25520,Alta Ribagorça,El Pont de Suert,id-2000751662
16766,3392,Borsa Habitatge Consell Comarcal Anoia,Departament de Territori i Sostenibilitat,null,null,,,8700,Anoia,Igualada,id-2000751662
14440,3392,Borsa Habitatge Consell Comarcal Baix Camp,Departament de Territori i Sostenibilitat,null,null,,,43202,Baix Camp,Reus,id-2000751662
18942,3392,Borsa Habitatge Consell Comarcal Baix Ebre,Departament de Territori i Sostenibilitat,null,null,,,43500,Baix Ebre,Tortosa,id-2000751662
14442,3392,Borsa Habitatge Consell Comarcal Baix Empordà,Departament de Territori i Sostenibilitat,null,null,,,17100,Baix Empordà,La Bisbal d'Empordà,id-2000751662
18011,3392,Borsa Habitatge Consell Comarcal Baix Penedès,Departament de Territori i Sostenibilitat,null,null,,,43700,Baix Penedès,El Vendrell,id-2000751662
18917,3392,Borsa Habitatge Consell Comarcal Berguedà,Departament de Territori i Sostenibilitat,null,null,,,8600,Berguedà,Berga,id-2000751662
15782,3392,Borsa Habitatge Consell Comarcal Conca de Barberà,Departament de Territori i Sostenibilitat,null,null,,,43400,Conca de Barberà,Montblanc,id-2000751662
15783,3392,Borsa Habitatge Consell Comarcal Garraf,Departament de Territori i Sostenibilitat,null,null,,,8800,Garraf,Vilanova i la Geltrú,id-2000751662
18935,3392,Borsa Habitatge Consell Comarcal Gironès,Departament de Territori i Sostenibilitat,null,null,,,17003,Gironès,Girona,id-2000751662
15347,3392,Borsa Habitatge Consell Comarcal Maresme,Departament de Territori i Sostenibilitat,null,null,,,8301,Maresme,Mataró,id-2000751662
14449,3392,Borsa Habitatge Consell Comarcal Montsià,Departament de Territori i Sostenibilitat,null,null,,,43870,Montsià,Amposta,id-2000751662
17477,3392,Borsa Habitatge Consell Comarcal Noguera,Departament de Territori i Sostenibilitat,null,null,,,25600,Noguera,Balaguer,id-2000751662
18943,3392,Borsa Habitatge Consell Comarcal Osona,Departament de Territori i Sostenibilitat,null,null,,,8500,Osona,Vic,
18944,3392,Borsa Habitatge Consell Comarcal Pallars Jussà,Departament de Territori i Sostenibilitat,null,null,,,25620,Pallars Jussà,Tremp,id-2000751662
18280,3392,Borsa Habitatge Consell Comarcal Pallars Sobirà,Departament de Territori i Sostenibilitat,null,null,,,25560,Pallars Sobirà,Sort,id-2000751662
18281,3392,Borsa Habitatge Consell Comarcal Pla d'Urgell,Departament de Territori i Sostenibilitat,null,null,,,25230,Pla d'Urgell,Mollerussa,id-2000751662
18013,3392,Borsa Habitatge Consell Comarcal Priorat,Departament de Territori i Sostenibilitat,null,null,,,43730,Priorat,Falset,id-2000751662
17436,3392,Borsa Habitatge Consell Comarcal Ribera d'Ebre,Departament de Territori i Sostenibilitat,null,null,,,43740,Ribera d'Ebre,Móra d'Ebre,id-2000751662
18020,3392,Borsa Habitatge Consell Comarcal Selva,Departament de Territori i Sostenibilitat,null,null,,,17430,Selva,Santa Coloma de Farners,id-2000751662
18010,3392,Borsa Habitatge Consell Comarcal Tarragonès,Departament de Territori i Sostenibilitat,null,null,,,43003,Tarragonès,Tarragona,id-2000751662
17435,3392,Borsa Habitatge Consell Comarcal Terra Alta,Departament de Territori i Sostenibilitat,null,null,,,43780,Terra Alta,Gandesa,id-2000751662
17474,3392,Borsa Habitatge Consell Comarcal Vall d'Aran,Departament de Territori i Sostenibilitat,null,null,,,25530,Vielha e Mijaran,Vielha,id-2000751662
18912,3392,Borsa Habitatge Consorci del Moianès,Departament de Territori i Sostenibilitat,null,null,,,8180,Bages,Moià,id-2000751662
15784,3392,Borsa Habitatge Cornellà de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8940,Baix Llobregat,Cornellà de Llobregat,id-2000751662
18922,3392,Borsa Habitatge El Masnou,Departament de Territori i Sostenibilitat,null,null,,,8320,Maresme,El Masnou,id-2000751662
15004,3392,Borsa Habitatge El Prat de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8820,Baix Llobregat,El Prat de Llobregat,id-2000751662
18914,3392,Borsa Habitatge Gavà,Departament de Territori i Sostenibilitat,null,null,,,8850,Baix Llobregat,Gavà,id-2000751662
14433,3392,Borsa Habitatge Girona,Departament de Territori i Sostenibilitat,null,null,,,17004,Gironès,Girona,id-2000751662
14437,3392,Borsa Habitatge Granollers,Departament de Territori i Sostenibilitat,null,null,,,8401,Vallès Oriental,Granollers,id-2000751662
18947,3392,Borsa Habitatge Igualada,Departament de Territori i Sostenibilitat,null,null,,,8700,Anoia,Igualada,id-2000751662
14429,3392,Borsa Habitatge L'Hospitalet de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8904,Barcelonès,L'Hospitalet de Llobregat,id-2000751662
15030,3392,Borsa Habitatge La Seu d'Urgell,Departament de Territori i Sostenibilitat,null,null,,,25700,Alt Urgell,La Seu d'Urgell,id-2000751662
17478,3392,Borsa Habitatge Les Borges Blanques,Departament de Territori i Sostenibilitat,null,null,,,25400,Garrigues,Les Borges Blanques,id-2000751662
15348,3392,Borsa Habitatge Lleida,Departament de Territori i Sostenibilitat,null,null,,,25002,Segrià,Lleida,id-2000751662
,,,,,,,,25002,Segrià,Lleida,
18937,3392,Borsa Habitatge Lloret de Mar,Departament de Territori i Sostenibilitat,null,null,,,17310,Selva,Lloret de Mar,id-2000751662
18921,3392,Borsa Habitatge Malgrat de Mar,Departament de Territori i Sostenibilitat,null,null,,,8380,Maresme,Malgrat de Mar,id-2000751662
15349,3392,Borsa Habitatge Mancomunitat La Plana,Departament de Territori i Sostenibilitat,null,null,,,8519,Osona,Malla,id-2000751662
17186,3392,Borsa Habitatge Manlleu,Departament de Territori i Sostenibilitat,null,null,,,8560,Osona,Manlleu,id-2000751662
14554,3392,Borsa Habitatge Manresa,Departament de Territori i Sostenibilitat,null,null,,,8241,Bages,Manresa,id-2000751662
18284,3392,Borsa Habitatge Martorell,Departament de Territori i Sostenibilitat,null,null,,,8760,Baix Llobregat,Martorell,id-2000751662
14438,3392,Borsa Habitatge Mataró,Departament de Territori i Sostenibilitat,null,null,,,8302,Maresme,Mataró,id-2000751662
15029,3392,Borsa Habitatge Molins de Rei,Departament de Territori i Sostenibilitat,null,null,,,8750,Baix Llobregat,Molins de Rei,id-2000751662
,,,,,,,,8620,Baix Llobregat,Sant Vicenç dels Horts,
18939,3392,Borsa Habitatge Mollerussa,Departament de Territori i Sostenibilitat,null,null,,,25230,Pla d'Urgell,Mollerussa,id-2000751662
14439,3392,Borsa Habitatge Mollet del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8100,Vallès Oriental,Mollet del Vallès,id-2000751662
15636,3392,Borsa Habitatge Montcada i Reixac,Departament de Territori i Sostenibilitat,null,null,,,8110,Vallès Occidental,Montcada i Reixac,id-2000751662
18930,3392,Borsa Habitatge Montornès,Departament de Territori i Sostenibilitat,null,null,,,8170,Vallès Oriental,Montornès del Vallès,id-2000751662
18915,3392,Borsa Habitatge Olesa de Montserrat,Departament de Territori i Sostenibilitat,null,null,,,8640,Baix Llobregat,Olesa de Montserrat,id-2000751662
14435,3392,Borsa Habitatge Olot,Departament de Territori i Sostenibilitat,null,null,,,17800,Garrotxa,Olot,id-2000751662
18933,3392,Borsa Habitatge Palafrugell,Departament de Territori i Sostenibilitat,null,null,,,17200,Baix Empordà,Palafrugell,id-2000751662
18931,3392,"Borsa Habitatge Parets, Montmeló",Departament de Territori i Sostenibilitat,null,null,,,8150,Vallès Oriental,Parets del Vallès,id-2000751662
18923,3392,Borsa Habitatge Premià de Mar,Departament de Territori i Sostenibilitat,null,null,,,8330,Maresme,Premià de Mar,id-2000751662
18946,3392,Borsa Habitatge Reus,Departament de Territori i Sostenibilitat,null,null,,,43201,Baix Camp,Reus,id-2000751662
17139,3392,Borsa Habitatge Ripoll,Departament de Territori i Sostenibilitat,null,null,,,17500,Ripollès,Ripoll,id-2000751662
14441,3392,Borsa Habitatge Rubí,Departament de Territori i Sostenibilitat,null,null,,,8191,Vallès Occidental,Rubí,id-2000751662
18927,3392,Borsa Habitatge Sabadell,Departament de Territori i Sostenibilitat,null,null,,,8202,Vallès Occidental,Sabadell,id-2000751662
18936,3392,Borsa Habitatge Salt,Departament de Territori i Sostenibilitat,null,null,,,17190,Gironès,Salt,id-2000751662
14454,3392,Borsa Habitatge Sant Adrià de Besòs,Departament de Territori i Sostenibilitat,null,null,,,8930,Barcelonès,Sant Adrià de Besòs,id-2000751662
15115,3392,Borsa Habitatge Sant Boi de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8830,Baix Llobregat,Sant Boi de Llobregat,id-2000751662
,,,,,,,,8830,Baix Llobregat,Sant Boi de Llobregat,
17188,3392,Borsa Habitatge Sant Celoni,Departament de Territori i Sostenibilitat,null,null,,,8470,Vallès Oriental,Sant Celoni,id-2000751662
15390,3392,Borsa Habitatge Sant Cugat del Vallès,Departament de Territori i Sostenibilitat,null,null,,,8172,Vallès Occidental,Sant Cugat del Vallès,id-2000751662
18934,3392,Borsa Habitatge Sant Feliu de Guíxols,Departament de Territori i Sostenibilitat,null,null,,,17220,Baix Empordà,Sant Feliu de Guíxols,id-2000751662
15544,3392,Borsa Habitatge Sant Feliu de Llobregat,Departament de Territori i Sostenibilitat,null,null,,,8980,Baix Llobregat,Sant Feliu de Llobregat,id-2000751662
18916,3392,Borsa Habitatge Sant Joan Despí,Departament de Territori i Sostenibilitat,null,null,,,8970,Baix Llobregat,Sant Joan Despí,id-2000751662
14430,3392,Borsa Habitatge Santa Coloma de Gramenet,Departament de Territori i Sostenibilitat,null,null,,,8923,Barcelonès,Santa Coloma de Gramenet,id-2000751662
18928,3392,Borsa Habitatge Santa Perpètua de la Mogoda,Departament de Territori i Sostenibilitat,null,null,,,8130,Vallès Occidental,Santa Perpètua de Mogoda,id-2000751662
17475,3392,Borsa Habitatge Segarra,Departament de Territori i Sostenibilitat,null,null,,,25200,Segarra,Cervera,id-2000751662
17479,3392,Borsa Habitatge Solsona,Departament de Territori i Sostenibilitat,null,null,,,25280,Solsonès,Solsona,id-2000751662
18941,3392,Borsa Habitatge Tarragona,Departament de Territori i Sostenibilitat,null,null,,,43003,Tarragonès,Tarragona,id-2000751662
14443,3392,Borsa Habitatge Terrassa,Departament de Territori i Sostenibilitat,null,null,,,8221,Vallès Occidental,Terrassa,id-2000751662
18924,3392,Borsa Habitatge Torelló,Departament de Territori i Sostenibilitat,null,null,,,8570,Osona,Torelló,id-2000751662
14450,3392,Borsa Habitatge Tortosa,Departament de Territori i Sostenibilitat,null,null,,,43500,Baix Ebre,Tortosa,id-2000751662
15005,3392,Borsa Habitatge Tremp,Departament de Territori i Sostenibilitat,null,null,,,25620,Pallars Jussà,Tremp,id-2000751662
15114,3392,Borsa Habitatge Tàrrega,Departament de Territori i Sostenibilitat,null,null,,,25300,Urgell,Tàrrega,id-2000751662
18945,3392,Borsa Habitatge Valls,Departament de Territori i Sostenibilitat,null,null,,,43800,Alt Camp,Valls,id-2000751662
17187,3392,Borsa Habitatge Vic,Departament de Territori i Sostenibilitat,null,null,,,8500,Osona,Vic,id-2000751662
16788,3392,Borsa Habitatge Vila-seca,Departament de Territori i Sostenibilitat,null,null,,,43480,Tarragonès,Vila-seca,id-2000751662
14444,3392,Borsa Habitatge Viladecans,Departament de Territori i Sostenibilitat,null,null,,,8840,Baix Llobregat,Viladecans,id-2000751662
15113,3392,Borsa Habitatge Vilafranca del Penedès,Departament de Territori i Sostenibilitat,null,null,,,8720,Alt Penedès,Vilafranca del Penedès,id-2000751662
18919,3392,Borsa Habitatge Vilanova i la Geltrú,Departament de Territori i Sostenibilitat,null,null,,,8800,Garraf,Vilanova i la Geltrú,id-2000751662
4161,3392,Botiga de l'Institut Cartogràfic de Catalunya a Barcelona,Departament de Territori i Sostenibilitat,null,null,,,8038,Barcelonès,Barcelona,4025
13866,655,CATCert - Agència Catalana de Certificació,Departament de Governació i Relacions Institucionals,Àlex Pèlach i Pàniker,Àlex,,Pèlach,8018,Barcelonès,Barcelona,13865
13595,1599,CFTE Escola Pia de Catalunya,Departament d'Ensenyament,null,null,,,8017,Barcelonès,Barcelona,id-2146177879
12628,6581,Caixa,Parlament de Catalunya,null,null,,,8003,Barcelonès,Barcelona,6610
6769,1103,Caixa General de Dipòsits,Departament d'Economia i Coneixement,null,null,,,8010,Barcelonès,Barcelona,1274
6773,1103,Caixa General de Dipòsits dels Serveis Territorials a Girona,Departament d'Economia i Coneixement,null,null,,,17002,Gironès,Girona,1274
6772,1103,Caixa General de Dipòsits dels Serveis Territorials a Lleida,Departament d'Economia i Coneixement,null,null,,,25003,Segrià,Lleida,1274
6771,1103,Caixa General de Dipòsits dels Serveis Territorials a Tarragona,Departament d'Economia i Coneixement,null,null,,,43002,Tarragonès,Tarragona,1274
17684,13757,Calafell. Servei d'Informació Mediadora (SIM) de l'Ajuntament,Departament de Justícia,null,null,,,43820,Baix Penedès,Calafell,17056
